pos_lat (deg),pos_lon (deg),pos_alt (m)
4.073342948818311271e+01,-7.405637894310730474e+01,3.730590455234050751e-03
4.073342984841205805e+01,-7.405637897933931413e+01,3.980706445872783661e-03
4.073343020875098830e+01,-7.405637901366314679e+01,4.229795187711715698e-03
4.073343056918105987e+01,-7.405637904607411315e+01,4.478819668292999268e-03
4.073343092970171853e+01,-7.405637907661953534e+01,4.727857187390327454e-03
4.073343129031660936e+01,-7.405637910527379120e+01,4.976434633135795593e-03
4.073343165100212104e+01,-7.405637913205477219e+01,5.224670283496379852e-03
4.073343201178608552e+01,-7.405637915696939899e+01,5.473368801176548004e-03
4.073343237261573080e+01,-7.405637918002932452e+01,5.722021684050559998e-03
4.073343273352061544e+01,-7.405637920124851803e+01,5.969739519059658051e-03
4.073343309446888583e+01,-7.405637922063782241e+01,6.217710673809051514e-03
4.073343345546746264e+01,-7.405637923820499680e+01,6.465038284659385681e-03
4.073343381651207551e+01,-7.405637925395622290e+01,6.713741458952426910e-03
4.073343417759548402e+01,-7.405637926791168013e+01,6.961822509765625000e-03
4.073343453870081987e+01,-7.405637928008532356e+01,7.208539173007011414e-03
4.073343489982115528e+01,-7.405637929046940826e+01,7.454781793057918549e-03
4.073343526096989820e+01,-7.405637929908716899e+01,7.701748050749301910e-03
4.073343562212905766e+01,-7.405637930594947704e+01,7.947369478642940521e-03
4.073343598330626492e+01,-7.405637931105944460e+01,8.193587884306907654e-03
4.073343634448696093e+01,-7.405637931440621458e+01,8.439356461167335510e-03
4.073343670566498531e+01,-7.405637931602852575e+01,8.685468696057796478e-03
4.073343706684954668e+01,-7.405637931592484335e+01,8.932201191782951355e-03
4.073343742801916534e+01,-7.405637931407657959e+01,9.179400280117988586e-03
4.073343778917803348e+01,-7.405637931050851819e+01,9.427984245121479034e-03
4.073343815031971360e+01,-7.405637930527183244e+01,9.674402885138988495e-03
4.073343851145410355e+01,-7.405637929836035482e+01,9.921759366989135742e-03
4.073343887255590801e+01,-7.405637928975389173e+01,1.016893237829208374e-02
4.073343923363202634e+01,-7.405637927947572052e+01,1.041649747639894485e-02
4.073343959467366204e+01,-7.405637926753512090e+01,1.066266186535358429e-02
4.073343995568465203e+01,-7.405637925393367027e+01,1.090839598327875137e-02
4.073344031665462239e+01,-7.405637923868532368e+01,1.115357223898172379e-02
4.073344067757664533e+01,-7.405637922178232202e+01,1.139908563345670700e-02
4.073344103845269615e+01,-7.405637920324328149e+01,1.164322160184383392e-02
4.073344139928006058e+01,-7.405637918306973688e+01,1.188632845878601074e-02
4.073344176005598882e+01,-7.405637916129424525e+01,1.213168352842330933e-02
4.073344212075443949e+01,-7.405637913791683502e+01,1.237680017948150635e-02
4.073344248139805046e+01,-7.405637911294368791e+01,1.262167934328317642e-02
4.073344284197109033e+01,-7.405637908639188538e+01,1.286689378321170807e-02
4.073344320246969374e+01,-7.405637905827536827e+01,1.311293523758649826e-02
4.073344356289697998e+01,-7.405637902860033250e+01,1.335794571787118912e-02
4.073344392325099506e+01,-7.405637899734817609e+01,1.360363420099020004e-02
4.073344428351028768e+01,-7.405637896456697433e+01,1.384838577359914780e-02
4.073344464368482676e+01,-7.405637893021950902e+01,1.409237552434206009e-02
4.073344500375694821e+01,-7.405637889437090848e+01,1.433641929179430008e-02
4.073344536377044989e+01,-7.405637885699171363e+01,1.457779016345739365e-02
4.073344572367729199e+01,-7.405637881810207546e+01,1.481976173818111420e-02
4.073344608349093221e+01,-7.405637877770975308e+01,1.506206300109624863e-02
4.073344644318377306e+01,-7.405637873580390362e+01,1.530240382999181747e-02
4.073344680279255670e+01,-7.405637869240931082e+01,1.554481405764818192e-02
4.073344716227556006e+01,-7.405637864752755206e+01,1.578591018915176392e-02
4.073344752165339600e+01,-7.405637860116172533e+01,1.602887082844972610e-02
4.073344788093609736e+01,-7.405637855334126129e+01,1.627241261303424835e-02
4.073344824007684650e+01,-7.405637850404295364e+01,1.651672087609767914e-02
4.073344859911519933e+01,-7.405637845331017388e+01,1.675961818546056747e-02
4.073344895801310628e+01,-7.405637840112588322e+01,1.700455136597156525e-02
4.073344931679206837e+01,-7.405637834749319381e+01,1.725020632147789001e-02
4.073344967543527417e+01,-7.405637829241054249e+01,1.749437022954225540e-02
4.073345003394148733e+01,-7.405637823592134339e+01,1.774012483656406403e-02
4.073345039232683718e+01,-7.405637817803182088e+01,1.798684988170862198e-02
4.073345075055840425e+01,-7.405637811871869758e+01,1.823148317635059357e-02
4.073345110865648167e+01,-7.405637805802849982e+01,1.847579330205917358e-02
4.073345146661490190e+01,-7.405637799591779924e+01,1.872057467699050903e-02
4.073345182442636769e+01,-7.405637793243778333e+01,1.896677073091268539e-02
4.073345218210744889e+01,-7.405637786758688890e+01,1.921077817678451538e-02
4.073345253962968116e+01,-7.405637780136977710e+01,1.945627480745315552e-02
4.073345289701072147e+01,-7.405637773380351518e+01,1.970243826508522034e-02
4.073345325423289154e+01,-7.405637766487102169e+01,1.995008904486894608e-02
4.073345361131472231e+01,-7.405637759460488212e+01,2.019537985324859619e-02
4.073345396823846443e+01,-7.405637752301905152e+01,2.044205646961927414e-02
4.073345432501985641e+01,-7.405637745009644846e+01,2.068955078721046448e-02
4.073345468162903416e+01,-7.405637737585105640e+01,2.093587256968021393e-02
4.073345503807284018e+01,-7.405637730032162835e+01,2.118305582553148270e-02
4.073345539435743490e+01,-7.405637722346941132e+01,2.143031172454357147e-02
4.073345575047018485e+01,-7.405637714531764004e+01,2.167634200304746628e-02
4.073345610642989811e+01,-7.405637706588649394e+01,2.192164864391088486e-02
4.073345646220964511e+01,-7.405637698517598722e+01,2.216823957860469818e-02
4.073345681781562178e+01,-7.405637690321400157e+01,2.241385448724031448e-02
4.073345717323587678e+01,-7.405637681995247590e+01,2.266149967908859253e-02
4.073345752849310486e+01,-7.405637673544880784e+01,2.290824148803949356e-02
4.073345788358076902e+01,-7.405637664971845879e+01,2.315493207424879074e-02
4.073345823848270442e+01,-7.405637656268858393e+01,2.340364921838045120e-02
4.073345859322083840e+01,-7.405637647445223593e+01,2.365156635642051697e-02
4.073345894775757614e+01,-7.405637638498455999e+01,2.389915008097887039e-02
4.073345930212162358e+01,-7.405637629428403557e+01,2.414853964000940323e-02
4.073345965629771115e+01,-7.405637620235994234e+01,2.439732290804386139e-02
4.073346001030688512e+01,-7.405637610922318004e+01,2.464717160910367966e-02
4.073346036411965088e+01,-7.405637601491092425e+01,2.489603869616985321e-02
4.073346071774753341e+01,-7.405637591939684228e+01,2.514390554279088974e-02
4.073346107117709636e+01,-7.405637582267314656e+01,2.539104036986827850e-02
4.073346142442641593e+01,-7.405637572476467767e+01,2.563511021435260773e-02
4.073346177747659880e+01,-7.405637562569779675e+01,2.588001452386379242e-02
4.073346213035686247e+01,-7.405637552544766322e+01,2.612344641238451004e-02
4.073346248304108030e+01,-7.405637542406083185e+01,2.636731415987014771e-02
4.073345921705183770e+01,-7.405637993592968371e+01,-9.009790513664484024e-02
4.073345956978379689e+01,-7.405637983280450953e+01,-8.992303814738988876e-02
4.073345992232891177e+01,-7.405637972854107431e+01,-8.974745962768793106e-02
4.073346027466880059e+01,-7.405637962312695777e+01,-8.957318495959043503e-02
4.073346062681036983e+01,-7.405637951658543727e+01,-8.939964044839143753e-02
4.073346097875741378e+01,-7.405637940891807602e+01,-8.922585844993591309e-02
4.073346133051645523e+01,-7.405637930012485981e+01,-8.905121590942144394e-02
4.073346168206797557e+01,-7.405637919020577442e+01,-8.887758012861013412e-02
4.073346203342153871e+01,-7.405637907918254825e+01,-8.870472293347120285e-02
4.073346238457555302e+01,-7.405637896707534651e+01,-8.852951880544424057e-02
4.073346273552393626e+01,-7.405637885389191410e+01,-8.835410140454769135e-02
4.073346308625172441e+01,-7.405637873959811657e+01,-8.817946910858154297e-02
4.073346343677045667e+01,-7.405637862424981677e+01,-8.800564240664243698e-02
4.073346378708199467e+01,-7.405637850781444342e+01,-8.783140778541564941e-02
4.073346413717600711e+01,-7.405637839030592318e+01,-8.765688817948102951e-02
4.073346448706586642e+01,-7.405637827174751919e+01,-8.748088777065277100e-02
4.073346483674394136e+01,-7.405637815215166597e+01,-8.730388432741165161e-02
4.073346518621364254e+01,-7.405637803149664933e+01,-8.712485246360301971e-02
4.073346553546814164e+01,-7.405637790981037938e+01,-8.694730047136545181e-02
4.073346588449471284e+01,-7.405637778708042163e+01,-8.676812518388032913e-02
4.073346623331646299e+01,-7.405637766330526972e+01,-8.659030403941869736e-02
4.073346658193297287e+01,-7.405637753854381344e+01,-8.641378488391637802e-02
4.073346693033230537e+01,-7.405637741274799168e+01,-8.623556606471538544e-02
4.073346727851413362e+01,-7.405637728594574298e+01,-8.605852723121643066e-02
4.073346762647803132e+01,-7.405637715812927979e+01,-8.588115498423576355e-02
4.073346797423940302e+01,-7.405637702932497746e+01,-8.570543397217988968e-02
4.073346832177023202e+01,-7.405637689952975222e+01,-8.553067315369844437e-02
4.073346866908351416e+01,-7.405637676874357567e+01,-8.535562735050916672e-02
4.073346901616735494e+01,-7.405637663696955997e+01,-8.518022578209638596e-02
4.073346936305287613e+01,-7.405637650423251728e+01,-8.500555437058210373e-02
4.073346970970627012e+01,-7.405637637050919864e+01,-8.483017887920141220e-02
4.073347005614673577e+01,-7.405637623582748574e+01,-8.465511258691549301e-02
4.073347040237501915e+01,-7.405637610016725603e+01,-8.447899390012025833e-02
4.073347074837887760e+01,-7.405637596357500740e+01,-8.430316019803285599e-02
4.073347109418170220e+01,-7.405637582602128077e+01,-8.412771206349134445e-02
4.073347143975813367e+01,-7.405637568751694744e+01,-8.395083621144294739e-02
4.073347178511056654e+01,-7.405637554808834011e+01,-8.377576526254415512e-02
4.073347213026462299e+01,-7.405637540771222405e+01,-8.359995763748884201e-02
4.073347247517850889e+01,-7.405637526642115631e+01,-8.342386968433856964e-02
4.073347281988292679e+01,-7.405637512421668589e+01,-8.324854169040918350e-02
4.073347316436065313e+01,-7.405637498108950467e+01,-8.307466562837362289e-02
4.073347350861162397e+01,-7.405637483705511670e+01,-8.290078304708003998e-02
4.073347385266077225e+01,-7.405637469211043822e+01,-8.272571768611669540e-02
4.073347419648698775e+01,-7.405637454626011618e+01,-8.254967350512742996e-02
4.073347454008614932e+01,-7.405637439953049750e+01,-8.237650059163570404e-02
4.073347488346507816e+01,-7.405637425189368628e+01,-8.220269717276096344e-02
4.073347522662417219e+01,-7.405637410337293147e+01,-8.202831074595451355e-02
4.073347556954925608e+01,-7.405637395396514933e+01,-8.185590244829654694e-02
4.073347591228252895e+01,-7.405637380367652156e+01,-8.168360311537981033e-02
4.073347625478024980e+01,-7.405637365250551341e+01,-8.151161856949329376e-02
4.073347659704971591e+01,-7.405637350048311873e+01,-8.134089037775993347e-02
4.073347693911200196e+01,-7.405637334762022306e+01,-8.116975240409374237e-02
4.073347728094222475e+01,-7.405637319390440609e+01,-8.100084308534860611e-02
4.073347762255410487e+01,-7.405637303933100668e+01,-8.083008229732513428e-02
4.073347796394196507e+01,-7.405637288391554307e+01,-8.066112548112869263e-02
4.073347830510424217e+01,-7.405637272766264800e+01,-8.049230743199586868e-02
4.073347864604320279e+01,-7.405637257056305600e+01,-8.032246120274066925e-02
4.073347898675658030e+01,-7.405637241262603254e+01,-8.015275280922651291e-02
4.073347932725056353e+01,-7.405637225387951617e+01,-7.998544443398714066e-02
4.073347966754001703e+01,-7.405637209430643964e+01,-7.981660403311252594e-02
4.073348000759622067e+01,-7.405637193390835193e+01,-7.964837737381458282e-02
4.073348034744869750e+01,-7.405637177271471216e+01,-7.948018796741962433e-02
4.073348068705715264e+01,-7.405637161070227137e+01,-7.931121997535228729e-02
4.073348102645807955e+01,-7.405637144789272952e+01,-7.914325874298810959e-02
4.073348136563417654e+01,-7.405637128429229676e+01,-7.897553406655788422e-02
4.073348170459735940e+01,-7.405637111989788934e+01,-7.880811952054500580e-02
4.073348204334183720e+01,-7.405637095468931363e+01,-7.864027190953493118e-02
4.073348238185269565e+01,-7.405637078871464496e+01,-7.847298681735992432e-02
4.073348272016023941e+01,-7.405637062195221176e+01,-7.830725423991680145e-02
4.073348305821801318e+01,-7.405637045441747546e+01,-7.814146485179662704e-02
4.073348339608631363e+01,-7.405637028612596851e+01,-7.797754835337400436e-02
4.073348373371331377e+01,-7.405637011708077466e+01,-7.781466655433177948e-02
4.073348407112392522e+01,-7.405636994727882438e+01,-7.765164971351623535e-02
4.073348440832620554e+01,-7.405636977673094634e+01,-7.748807221651077271e-02
4.073348474529977636e+01,-7.405636960542163649e+01,-7.732276991009712219e-02
4.073348508204936280e+01,-7.405636943333693978e+01,-7.716073840856552124e-02
4.073348541857028948e+01,-7.405636926055750280e+01,-7.699844893068075180e-02
4.073348575487909784e+01,-7.405636908701508503e+01,-7.683803420513868332e-02
4.073348609096264994e+01,-7.405636891275621281e+01,-7.667634170502424240e-02
4.073348642684252496e+01,-7.405636873776848006e+01,-7.651615235954523087e-02
4.073348676250682843e+01,-7.405636856205498475e+01,-7.635738980025053024e-02
4.073348709794586853e+01,-7.405636838562502078e+01,-7.619735226035118103e-02
4.073348743316395115e+01,-7.405636820847240642e+01,-7.603804673999547958e-02
4.073348776817982042e+01,-7.405636803063279672e+01,-7.587751094251871109e-02
4.073348810297471090e+01,-7.405636785207053663e+01,-7.571770809590816498e-02
4.073348843755975679e+01,-7.405636767281816901e+01,-7.555861305445432663e-02
4.073348877192110251e+01,-7.405636749286021825e+01,-7.539843861013650894e-02
4.073348910606994622e+01,-7.405636731219820490e+01,-7.524009048938751221e-02
4.073348944001271832e+01,-7.405636713086315126e+01,-7.508001476526260376e-02
4.073348977376446811e+01,-7.405636694884266547e+01,-7.492161262780427933e-02
4.073349010728097852e+01,-7.405636676615844749e+01,-7.476064097136259079e-02
4.073349044057726331e+01,-7.405636658279809126e+01,-7.460050377994775772e-02
4.073349077367331006e+01,-7.405636639876935590e+01,-7.444084901362657547e-02
4.073349110656755556e+01,-7.405636621406137010e+01,-7.428147736936807632e-02
4.073349143924271942e+01,-7.405636602868035823e+01,-7.412162236869335175e-02
4.073349177171957081e+01,-7.405636584264958344e+01,-7.396396249532699585e-02
4.073349210397777398e+01,-7.405636565595349907e+01,-7.380733639001846313e-02
4.073349243602415726e+01,-7.405636546863092917e+01,-7.364970259368419647e-02
4.073349276783915229e+01,-7.405636528063065782e+01,-7.348999846726655960e-02
4.073349309945353269e+01,-7.405636509200543571e+01,-7.333218958228826523e-02
4.073349368746345789e+01,-7.405636552110057380e+01,-2.232331093400716782e-01
4.073349401634246902e+01,-7.405636532985136000e+01,-2.230046279728412628e-01
4.073349434500203614e+01,-7.405636513797253428e+01,-2.227770788595080376e-01
4.073349467345406083e+01,-7.405636494546101289e+01,-2.225505365058779716e-01
4.073349500170849069e+01,-7.405636475229503901e+01,-2.223233571276068687e-01
4.073349532974726372e+01,-7.405636455851652045e+01,-2.220946755260229111e-01
4.073349565758157809e+01,-7.405636436412699197e+01,-2.218673937022686005e-01
4.073349598518952774e+01,-7.405636416910010666e+01,-2.216401556506752968e-01
4.073349631258876258e+01,-7.405636397346840738e+01,-2.214123029261827469e-01
4.073349663979534796e+01,-7.405636377725362252e+01,-2.211829954758286476e-01
4.073349696678901921e+01,-7.405636358040922573e+01,-2.209539972245693207e-01
4.073349729357206428e+01,-7.405636338299258625e+01,-2.207256080582737923e-01
4.073349762015218545e+01,-7.405636318497579396e+01,-2.204988179728388786e-01
4.073349794650253131e+01,-7.405636298634335901e+01,-2.202730886638164520e-01
4.073349827265722922e+01,-7.405636278715728338e+01,-2.200484350323677063e-01
4.073349859860858402e+01,-7.405636258736329580e+01,-2.198238670825958252e-01
4.073349892434239194e+01,-7.405636238698933482e+01,-2.195990141481161118e-01
4.073349924989015847e+01,-7.405636218600126597e+01,-2.193750124424695969e-01
4.073349957521539721e+01,-7.405636198444406659e+01,-2.191515481099486351e-01
4.073349990035689672e+01,-7.405636178233012856e+01,-2.189292339608073235e-01
4.073350022528582315e+01,-7.405636157962534583e+01,-2.187058115378022194e-01
4.073350055002860870e+01,-7.405636137633747751e+01,-2.184803104028105736e-01
4.073350087454888779e+01,-7.405636117248047867e+01,-2.182553457096219063e-01
4.073350119888227994e+01,-7.405636096807604929e+01,-2.180282007902860641e-01
4.073350152300658777e+01,-7.405636076311023430e+01,-2.178018633276224136e-01
4.073350184691376796e+01,-7.405636055757219083e+01,-2.175767542794346809e-01
4.073350217064678702e+01,-7.405636035149912288e+01,-2.173525718972086906e-01
4.073350249417295998e+01,-7.405636014487087948e+01,-2.171265622600913048e-01
4.073350281750924040e+01,-7.405635993772466463e+01,-2.169009055942296982e-01
4.073350314065749700e+01,-7.405635973002794969e+01,-2.166743883863091469e-01
4.073350346357555196e+01,-7.405635952179000014e+01,-2.164474148303270340e-01
4.073350378631138824e+01,-7.405635931300616903e+01,-2.162217898294329643e-01
4.073350410883115558e+01,-7.405635910368422969e+01,-2.159931464120745659e-01
4.073350443116981978e+01,-7.405635889381952097e+01,-2.157645327970385551e-01
4.073350475332510712e+01,-7.405635868343684081e+01,-2.155356537550687790e-01
4.073350507526163966e+01,-7.405635847250208315e+01,-2.153048738837242126e-01
4.073350539700981443e+01,-7.405635826106023956e+01,-2.150746490806341171e-01
4.073350571858040325e+01,-7.405635804910507147e+01,-2.148463688790798187e-01
4.073350603995254460e+01,-7.405635783664433802e+01,-2.146144192665815353e-01
4.073350636114128775e+01,-7.405635762366567576e+01,-2.143822032958269119e-01
4.073350668211675440e+01,-7.405635741018299711e+01,-2.141517158597707748e-01
4.073350700291848625e+01,-7.405635719617305313e+01,-2.139236666262149811e-01
4.073350732351224934e+01,-7.405635698168701708e+01,-2.136951079592108727e-01
4.073350764392954204e+01,-7.405635676669078293e+01,-2.134671751409769058e-01
4.073350796415504504e+01,-7.405635655120914862e+01,-2.132408153265714645e-01
4.073350828420630876e+01,-7.405635633522351213e+01,-2.130124503746628761e-01
4.073350860406508644e+01,-7.405635611875713664e+01,-2.127884915098547935e-01
4.073350892375117382e+01,-7.405635590179761607e+01,-2.125627221539616585e-01
4.073350924324160616e+01,-7.405635568436665039e+01,-2.123380312696099281e-01
4.073350956255404043e+01,-7.405635546641462952e+01,-2.121137687936425209e-01
4.073350988167466369e+01,-7.405635524797722269e+01,-2.118910821154713631e-01
4.073351020060497518e+01,-7.405635502909628087e+01,-2.116672331467270851e-01
4.073351051933116906e+01,-7.405635480972530615e+01,-2.114433711394667625e-01
4.073351083788774929e+01,-7.405635458988288633e+01,-2.112180944532155991e-01
4.073351115625785468e+01,-7.405635436958297646e+01,-2.109921583905816078e-01
4.073351147445072229e+01,-7.405635414880855194e+01,-2.107667457312345505e-01
4.073351179244031073e+01,-7.405635392755957014e+01,-2.105443524196743965e-01
4.073351211028631980e+01,-7.405635370583915744e+01,-2.103180577978491783e-01
4.073351242794668536e+01,-7.405635348367677295e+01,-2.100941305980086327e-01
4.073351274540063827e+01,-7.405635326104915350e+01,-2.098698923364281654e-01
4.073351306267812078e+01,-7.405635303799353153e+01,-2.096462789922952652e-01
4.073351337979066500e+01,-7.405635281446799922e+01,-2.094247844070196152e-01
4.073351369671519961e+01,-7.405635259047414820e+01,-2.092024236917495728e-01
4.073351401347243694e+01,-7.405635236606623550e+01,-2.089789491146802902e-01
4.073351433002562061e+01,-7.405635214121944898e+01,-2.087583960965275764e-01
4.073351464641073960e+01,-7.405635191591207445e+01,-2.085366258397698402e-01
4.073351496260251992e+01,-7.405635169019065245e+01,-2.083162330090999603e-01
4.073351527864384991e+01,-7.405635146404122793e+01,-2.080939766019582748e-01
4.073351559450725290e+01,-7.405635123742189307e+01,-2.078750813379883766e-01
4.073351591019102358e+01,-7.405635101038386381e+01,-2.076534843072295189e-01
4.073351622568917207e+01,-7.405635078290384854e+01,-2.074342537671327591e-01
4.073351654102608421e+01,-7.405635055500202668e+01,-2.072117719799280167e-01
4.073351685620270501e+01,-7.405635032666287998e+01,-2.069920003414154053e-01
4.073351717121739313e+01,-7.405635009790658785e+01,-2.067718096077442169e-01
4.073351748604484612e+01,-7.405634986872847492e+01,-2.065508570522069931e-01
4.073351780072268724e+01,-7.405634963913784929e+01,-2.063310733065009117e-01
4.073351811523400556e+01,-7.405634940909749275e+01,-2.061102725565433502e-01
4.073351842957647051e+01,-7.405634917863224587e+01,-2.058881614357233047e-01
4.073351874376009363e+01,-7.405634894777152510e+01,-2.056660279631614685e-01
4.073351905776340232e+01,-7.405634871649677109e+01,-2.054440239444375038e-01
4.073351937162627934e+01,-7.405634848482344523e+01,-2.052214490249752998e-01
4.073351968531036249e+01,-7.405634825274692901e+01,-2.049992019310593605e-01
4.073351999881413832e+01,-7.405634802025633689e+01,-2.047770861536264420e-01
4.073352031216445823e+01,-7.405634778736721557e+01,-2.045556427910923958e-01
4.073352062534516449e+01,-7.405634755408884473e+01,-2.043327866122126579e-01
4.073352093838472854e+01,-7.405634732041654900e+01,-2.041121916845440865e-01
4.073352125124237944e+01,-7.405634708635038521e+01,-2.038885960355401039e-01
4.073352156392430601e+01,-7.405634685190271682e+01,-2.036657286807894707e-01
4.073352187644893974e+01,-7.405634661707044586e+01,-2.034430345520377159e-01
4.073352218880018683e+01,-7.405634638183188656e+01,-2.032213648781180382e-01
4.073352250100868588e+01,-7.405634614621958178e+01,-2.029988262802362442e-01
4.073352281304147482e+01,-7.405634591022578661e+01,-2.027770131826400757e-01
4.073352312492006178e+01,-7.405634567386910305e+01,-2.025557737797498703e-01
4.073352343665666098e+01,-7.405634543710301898e+01,-2.023337632417678833e-01
4.073352374820293420e+01,-7.405634519997559551e+01,-2.021105932071805000e-01
4.073352405960883971e+01,-7.405634496250080190e+01,-2.018897840753197670e-01
4.073352437086199274e+01,-7.405634472462280371e+01,-2.016668124124407768e-01
4.073352468194560316e+01,-7.405634448640672929e+01,-2.014453615993261337e-01
4.073352499287800299e+01,-7.405634424779830738e+01,-2.012219494208693504e-01
4.073352530363708723e+01,-7.405634400883475621e+01,-2.010024916380643845e-01
4.073352239054728585e+01,-7.405634476192886950e+01,-2.014751415699720383e-01
4.073352269934847669e+01,-7.405634452359025488e+01,-2.013685796409845352e-01
4.073352300799545134e+01,-7.405634428488878029e+01,-2.012625904753804207e-01
4.073352331647897273e+01,-7.405634404584147035e+01,-2.011559847742319107e-01
4.073352362479371891e+01,-7.405634380642041492e+01,-2.010509995743632317e-01
4.073352393296718787e+01,-7.405634356666750762e+01,-2.009424082934856415e-01
4.073352424098033708e+01,-7.405634332655945684e+01,-2.008365290239453316e-01
4.073352454883928431e+01,-7.405634308608853189e+01,-2.007312243804335594e-01
4.073352485655085076e+01,-7.405634284529348577e+01,-2.006244519725441933e-01
4.073352516412584379e+01,-7.405634260416813675e+01,-2.005176041275262833e-01
4.073352547154276238e+01,-7.405634236269384019e+01,-2.004108335822820663e-01
4.073352577881392023e+01,-7.405634212087528567e+01,-2.003057273104786873e-01
4.073352608592855972e+01,-7.405634187871865493e+01,-2.002008976414799690e-01
4.073352639291353228e+01,-7.405634163623946620e+01,-2.000968847423791885e-01
4.073352669974736529e+01,-7.405634139341910327e+01,-1.999938432127237320e-01
4.073352700643921764e+01,-7.405634115027150699e+01,-1.998900305479764938e-01
4.073352731298077600e+01,-7.405634090679826897e+01,-1.997902179136872292e-01
4.073352761939560196e+01,-7.405634066300400775e+01,-1.996857579797506332e-01
4.073352792562248226e+01,-7.405634041887478247e+01,-1.995833665132522583e-01
4.073352823173811288e+01,-7.405634017441988703e+01,-1.994812423363327980e-01
4.073352853770861515e+01,-7.405633992964709478e+01,-1.993750184774398804e-01
4.073352884351041325e+01,-7.405633968455171612e+01,-1.992733469232916832e-01
4.073352914920319279e+01,-7.405633943913687744e+01,-1.991693079471588135e-01
4.073352945473866527e+01,-7.405633919341966021e+01,-1.990654449909925461e-01
4.073352976015211624e+01,-7.405633894738296874e+01,-1.989604597911238670e-01
4.073353006542511423e+01,-7.405633870102991523e+01,-1.988549027591943741e-01
4.073353037055160542e+01,-7.405633845436824458e+01,-1.987509122118353844e-01
4.073353067555066076e+01,-7.405633820739022610e+01,-1.986451046541333199e-01
4.073353098040166742e+01,-7.405633796009273340e+01,-1.985406624153256416e-01
4.073353128510299115e+01,-7.405633771249596009e+01,-1.984344581142067909e-01
4.073353158968004806e+01,-7.405633746457350242e+01,-1.983297662809491158e-01
4.073353189412129183e+01,-7.405633721636726818e+01,-1.982250967994332314e-01
4.073353219840745254e+01,-7.405633696786480868e+01,-1.981179695576429367e-01
4.073353250255787827e+01,-7.405633671904755033e+01,-1.980137974023818970e-01
4.073353280656709785e+01,-7.405633646994961339e+01,-1.979089556261897087e-01
4.073353311046660252e+01,-7.405633622053684917e+01,-1.978045785799622536e-01
4.073353341421188389e+01,-7.405633597084340636e+01,-1.977007742971181870e-01
4.073353371781372090e+01,-7.405633572086306060e+01,-1.975989332422614098e-01
4.073353402129121292e+01,-7.405633547058806698e+01,-1.974956728518009186e-01
4.073353432462596402e+01,-7.405633522002152347e+01,-1.973915416747331619e-01
4.073353462782957024e+01,-7.405633496917273817e+01,-1.972909616306424141e-01
4.073353493093333810e+01,-7.405633471801844792e+01,-1.971862735226750374e-01
4.073353523387525854e+01,-7.405633446658036689e+01,-1.970840990543365479e-01
4.073353553668135874e+01,-7.405633421485848089e+01,-1.969819460064172745e-01
4.073353583936010125e+01,-7.405633396287142034e+01,-1.968809105455875397e-01
4.073353614191989891e+01,-7.405633371058659975e+01,-1.967791477218270302e-01
4.073353644434926224e+01,-7.405633345801490464e+01,-1.966781057417392731e-01
4.073353674664434720e+01,-7.405633320517026164e+01,-1.965772835537791252e-01
4.073353704884959114e+01,-7.405633295204957278e+01,-1.964736450463533401e-01
4.073353735090599059e+01,-7.405633269864507895e+01,-1.963712740689516068e-01
4.073353765283188466e+01,-7.405633244498471868e+01,-1.962666893377900124e-01
4.073353795463967941e+01,-7.405633219104211662e+01,-1.961644096300005913e-01
4.073353825631472347e+01,-7.405633193683740956e+01,-1.960625518113374710e-01
4.073353855787236455e+01,-7.405633168234582797e+01,-1.959601668640971184e-01
4.073353885932712615e+01,-7.405633142757820053e+01,-1.958562098443508148e-01
4.073353916063769020e+01,-7.405633117255935360e+01,-1.957541145384311676e-01
4.073353946182321295e+01,-7.405633091725050576e+01,-1.956534348428249359e-01
4.073353976288822764e+01,-7.405633066171523637e+01,-1.955518294125795364e-01
4.073354006381512704e+01,-7.405633040592098837e+01,-1.954499501734972000e-01
4.073354036463846484e+01,-7.405633014985535567e+01,-1.953493310138583183e-01
4.073354066533129014e+01,-7.405632989353384232e+01,-1.952464971691370010e-01
4.073354096587989659e+01,-7.405632963696108106e+01,-1.951455278322100639e-01
4.073354126632180794e+01,-7.405632938012625743e+01,-1.950424890965223312e-01
4.073354156663560133e+01,-7.405632912306191429e+01,-1.949404664337635040e-01
4.073354186683196332e+01,-7.405632886571066820e+01,-1.948379175737500191e-01
4.073354216692015228e+01,-7.405632860813767593e+01,-1.947360327467322350e-01
4.073354246687937774e+01,-7.405632835031963168e+01,-1.946321325376629829e-01
4.073354276672581875e+01,-7.405632809224726998e+01,-1.945283021777868271e-01
4.073354306643027201e+01,-7.405632783392988472e+01,-1.944236988201737404e-01
4.073354336605034121e+01,-7.405632757538454314e+01,-1.943199066445231438e-01
4.073354366555606987e+01,-7.405632731657401280e+01,-1.942159840837121010e-01
4.073354396490765339e+01,-7.405632705753394873e+01,-1.941155679523944855e-01
4.073354426415252050e+01,-7.405632679823180808e+01,-1.940130833536386490e-01
4.073354456328613793e+01,-7.405632653868620707e+01,-1.939108641818165779e-01
4.073354486231379923e+01,-7.405632627892502740e+01,-1.938066771253943443e-01
4.073354516121181490e+01,-7.405632601892348532e+01,-1.937033059075474739e-01
4.073354546003305643e+01,-7.405632575869708489e+01,-1.935988040640950203e-01
