vel_x (m/s),vel_y (m/s),vel_z (m/s)
1.602278091013431549e-02,1.853285543620586395e-02,2.344724256545305252e-03
1.599080115556716919e-02,1.856876723468303680e-02,2.327014459297060966e-03
1.593186333775520325e-02,1.860117353498935699e-02,2.365457126870751381e-03
1.589614152908325195e-02,1.858550496399402618e-02,2.534019062295556068e-03
1.594242267310619354e-02,1.855769194662570953e-02,2.514478284865617752e-03
1.600341685116291046e-02,1.848897710442543030e-02,2.655097516253590584e-03
1.595726422965526581e-02,1.859732903540134430e-02,2.742368262261152267e-03
1.597915031015872955e-02,1.871397905051708221e-02,2.692309906706213951e-03
1.596630550920963287e-02,1.865677535533905029e-02,2.772151492536067963e-03
1.592658832669258118e-02,1.867940463125705719e-02,2.730351872742176056e-03
1.590194553136825562e-02,1.866307295858860016e-02,2.784816315397620201e-03
1.588329672813415527e-02,1.871254295110702515e-02,2.853394951671361923e-03
1.587700657546520233e-02,1.873349025845527649e-02,2.782117342576384544e-03
1.584784127771854401e-02,1.886077225208282471e-02,2.765504410490393639e-03
1.586386933922767639e-02,1.892522536218166351e-02,2.823173068463802338e-03
1.585740409791469574e-02,1.902361027896404266e-02,2.668858971446752548e-03
1.586816832423210144e-02,1.904767565429210663e-02,2.707673469558358192e-03
1.587110571563243866e-02,1.901671476662158966e-02,2.657014178112149239e-03
1.589566655457019806e-02,1.900001615285873413e-02,2.695695264264941216e-03
1.592769473791122437e-02,1.904527284204959869e-02,2.640343969687819481e-03
1.587154902517795563e-02,1.909878663718700409e-02,2.626344095915555954e-03
1.583665609359741211e-02,1.917499117553234100e-02,2.634478965774178505e-03
1.571710966527462006e-02,1.918741129338741302e-02,2.512198872864246368e-03
1.571636646986007690e-02,1.927782408893108368e-02,2.512151142582297325e-03
1.568816602230072021e-02,1.927034929394721985e-02,2.573348348960280418e-03
1.573515869677066803e-02,1.931261643767356873e-02,2.624465385451912880e-03
1.583522185683250427e-02,1.931192167103290558e-02,2.509814687073230743e-03
1.581828482449054718e-02,1.927069388329982758e-02,2.484847558662295341e-03
1.580333150923252106e-02,1.937795057892799377e-02,2.424336969852447510e-03
1.586450822651386261e-02,1.951700635254383087e-02,2.330705290660262108e-03
1.584698259830474854e-02,1.952607929706573486e-02,2.354537602514028549e-03
1.583627797663211823e-02,1.958432421088218689e-02,2.335597528144717216e-03
1.584752090275287628e-02,1.971280574798583984e-02,2.175084548071026802e-03
1.575356721878051758e-02,1.973704248666763306e-02,2.196256071329116821e-03
1.567405648529529572e-02,1.972686313092708588e-02,2.163850236684083939e-03
1.560428552329540253e-02,1.973292417824268341e-02,2.069436479359865189e-03
1.559765636920928955e-02,1.977602951228618622e-02,2.049895701929926872e-03
1.570502668619155884e-02,1.984291151165962219e-02,2.024184679612517357e-03
1.573905535042285919e-02,1.994801126420497894e-02,1.970521407201886177e-03
1.574525982141494751e-02,2.001436054706573486e-02,2.031470648944377899e-03
1.572489365935325623e-02,1.991860941052436829e-02,2.060128608718514442e-03
1.581401750445365906e-02,1.998422481119632721e-02,2.004176611080765724e-03
1.587414555251598358e-02,2.007103338837623596e-02,1.965753035619854927e-03
1.595118269324302673e-02,2.007589302957057953e-02,2.065345179289579391e-03
1.599425263702869415e-02,2.006202191114425659e-02,2.029544208198785782e-03
1.608528941869735718e-02,2.013801224529743195e-02,1.777039840817451477e-03
1.602938398718833923e-02,2.018756419420242310e-02,1.865340513177216053e-03
1.603499241173267365e-02,2.031928487122058868e-02,1.914035063236951828e-03
1.595263928174972534e-02,2.041999250650405884e-02,1.887732767499983311e-03
1.592182554304599762e-02,2.043050155043601990e-02,1.750537194311618805e-03
1.591439172625541687e-02,2.046913281083106995e-02,1.775542506948113441e-03
1.586001925170421600e-02,2.046896331012248993e-02,1.682549715042114258e-03
1.580628566443920135e-02,2.052520401775836945e-02,1.769620226696133614e-03
1.571523584425449371e-02,2.060330100357532501e-02,1.819449709728360176e-03
1.579694636166095734e-02,2.066217921674251556e-02,1.901541952975094318e-03
1.580033078789710999e-02,2.069121971726417542e-02,1.988164149224758148e-03
1.578030176460742950e-02,2.066621184349060059e-02,1.943484530784189701e-03
1.584221981465816498e-02,2.075336873531341553e-02,1.989585114642977715e-03
1.586786098778247833e-02,2.081986330449581146e-02,2.017670776695013046e-03
1.592302881181240082e-02,2.081700228154659271e-02,1.989003270864486694e-03
1.590750552713871002e-02,2.078059688210487366e-02,1.909142592921853065e-03
1.591550558805465698e-02,2.074625156819820404e-02,1.863127807155251503e-03
1.601008139550685883e-02,2.078052610158920288e-02,1.819516299292445183e-03
1.607050932943820953e-02,2.076526358723640442e-02,1.879788469523191452e-03
1.604877226054668427e-02,2.077461406588554382e-02,1.783791580237448215e-03
1.606579683721065521e-02,2.071626111865043640e-02,1.780405989848077297e-03
1.605922169983386993e-02,2.079874277114868164e-02,1.814909977838397026e-03
1.600481197237968445e-02,2.076744660735130310e-02,1.717787818051874638e-03
1.599663868546485901e-02,2.088515274226665497e-02,1.572342938743531704e-03
1.601312868297100067e-02,2.096505090594291687e-02,1.644946169108152390e-03
1.594916731119155884e-02,2.099980786442756653e-02,1.669951481744647026e-03
1.605573482811450958e-02,2.103489078581333160e-02,1.740122796036303043e-03
3.088731318712234497e-04,1.876517012715339661e-02,9.862160310149192810e-03
2.654652344062924385e-04,1.888720877468585968e-02,1.004044990986585617e-02
2.897698432207107544e-04,1.897932589054107666e-02,9.968809783458709717e-03
3.598763141781091690e-04,1.899765990674495697e-02,1.007586903870105743e-02
3.536708536557853222e-04,1.899100467562675476e-02,1.007801480591297150e-02
2.899332321248948574e-04,1.914213225245475769e-02,1.014454290270805359e-02
4.168832092545926571e-04,1.925114355981349945e-02,1.022318284958600998e-02
3.491376992315053940e-04,1.930003985762596130e-02,1.028424687683582306e-02
3.260082739870995283e-04,1.941321231424808502e-02,1.018103025853633881e-02
3.344538563396781683e-04,1.948886178433895111e-02,1.028882432729005814e-02
3.671586746349930763e-04,1.952718570828437805e-02,1.044937502592802048e-02
4.626588779501616955e-04,1.955500431358814240e-02,1.045604143291711807e-02
5.444436101242899895e-04,1.963490992784500122e-02,1.040319819003343582e-02
5.789747228845953941e-04,1.968648098409175873e-02,1.033674646168947220e-02
5.064983270131051540e-04,1.971284858882427216e-02,1.022074185311794281e-02
4.888086114078760147e-04,1.978207565844058990e-02,1.025267131626605988e-02
4.293156380299478769e-04,1.980765722692012787e-02,1.024014037102460861e-02
4.182693664915859699e-04,1.981370151042938232e-02,1.036166679114103317e-02
5.263527273200452328e-04,1.983603090047836304e-02,1.042311172932386398e-02
5.658683949150145054e-04,1.984928734600543976e-02,1.042854785919189453e-02
5.743051879107952118e-04,1.984136179089546204e-02,1.045190356671810150e-02
6.139825563877820969e-04,1.983742974698543549e-02,1.042476203292608261e-02
6.973248091526329517e-04,1.986547745764255524e-02,1.023773662745952606e-02
6.718329968862235546e-04,1.981407962739467621e-02,1.038143597543239594e-02
6.341107655316591263e-04,1.984163001179695129e-02,1.038028206676244736e-02
7.255548844113945961e-04,1.989996805787086487e-02,1.019875053316354752e-02
7.867676904425024986e-04,2.000400796532630920e-02,1.032007671892642975e-02
7.889327243901789188e-04,1.993132941424846649e-02,1.043103635311126709e-02
8.599963039159774780e-04,1.991058886051177979e-02,1.036560442298650742e-02
9.599147597327828407e-04,1.987421698868274689e-02,1.031551789492368698e-02
1.017601578496396542e-03,1.992307044565677643e-02,1.038847398012876511e-02
1.083202194422483444e-03,1.996774785220623016e-02,1.030339673161506653e-02
1.068676356226205826e-03,1.997182704508304596e-02,1.029262039810419083e-02
1.119145425036549568e-03,1.995084248483181000e-02,1.019995193928480148e-02
1.128570875152945518e-03,2.000965736806392670e-02,1.014968380331993103e-02
1.087795477360486984e-03,2.009345404803752899e-02,1.009416114538908005e-02
1.070487778633832932e-03,2.008102089166641235e-02,1.013322360813617706e-02
1.098574837669730186e-03,2.012743800878524780e-02,1.022686529904603958e-02
1.051786704920232296e-03,2.020524628460407257e-02,1.035209186375141144e-02
1.058140769600868225e-03,2.027127519249916077e-02,1.040396187454462051e-02
9.976790752261877060e-04,2.023518458008766174e-02,1.037516072392463684e-02
9.954841807484626770e-04,2.028225548565387726e-02,1.045877858996391296e-02
9.748337906785309315e-04,2.033833414316177368e-02,1.069050282239913940e-02
9.691357845440506935e-04,2.031166478991508484e-02,1.067579723894596100e-02
9.447702905163168907e-04,2.029468864202499390e-02,1.068822387605905533e-02
9.159626788459718227e-04,2.047457918524742126e-02,1.081573963165283203e-02
7.784859044477343559e-04,2.045886591076850891e-02,1.075031794607639313e-02
7.960860384628176689e-04,2.047804370522499084e-02,1.069743651896715164e-02
8.496500668115913868e-04,2.052647806704044342e-02,1.089148037135601044e-02
9.757386287674307823e-04,2.057239413261413574e-02,1.101376023143529892e-02
9.888261556625366211e-04,2.062887325882911682e-02,1.113342773169279099e-02
9.206479298882186413e-04,2.069523558020591736e-02,1.098946109414100647e-02
9.316566283814609051e-04,2.068905532360076904e-02,1.112708542495965958e-02
8.380200597457587719e-04,2.073816955089569092e-02,1.112230774015188217e-02
8.403529063798487186e-04,2.078258059918880463e-02,1.113309338688850403e-02
8.071604534052312374e-04,2.081416919827461243e-02,1.111611817032098770e-02
8.172863163053989410e-04,2.072110027074813843e-02,1.135555747896432877e-02
8.536564419046044350e-04,2.074195072054862976e-02,1.144639495760202408e-02
1.009901287034153938e-03,2.072755433619022369e-02,1.135036908090114594e-02
1.038421411067247391e-03,2.082331292331218719e-02,1.139951217919588089e-02
1.088946009986102581e-03,2.089006453752517700e-02,1.146620232611894608e-02
1.040973816998302937e-03,2.091394923627376556e-02,1.154644414782524109e-02
1.076951506547629833e-03,2.097093686461448669e-02,1.155905146151781082e-02
1.099787885323166847e-03,2.090529724955558777e-02,1.146126165986061096e-02
1.093753147870302200e-03,2.091283351182937622e-02,1.159122865647077560e-02
1.118947635404765606e-03,2.092332020401954651e-02,1.135195139795541763e-02
1.153799821622669697e-03,2.093771286308765411e-02,1.134846080094575882e-02
1.165522378869354725e-03,2.101106941699981689e-02,1.124927867203950882e-02
1.158942235633730888e-03,2.106302790343761444e-02,1.117739081382751465e-02
1.164141925983130932e-03,2.108212001621723175e-02,1.118938811123371124e-02
1.133071957156062126e-03,2.108703553676605225e-02,1.121118944138288498e-02
1.173145254142582417e-03,2.116152644157409668e-02,1.126222033053636551e-02
1.235474483110010624e-03,2.111130394041538239e-02,1.116158906370401382e-02
1.242217607796192169e-03,2.112155966460704803e-02,1.110764965415000916e-02
1.223704195581376553e-03,2.105571515858173370e-02,1.117086876183748245e-02
1.178520265966653824e-03,2.108809538185596466e-02,1.125265564769506454e-02
1.214089686982333660e-03,2.114943601191043854e-02,1.125877816230058670e-02
1.294084591791033745e-03,2.114666812121868134e-02,1.106595434248447418e-02
1.282859477214515209e-03,2.124569192528724670e-02,1.114687323570251465e-02
1.261285389773547649e-03,2.138600684702396393e-02,1.113090850412845612e-02
1.287435530684888363e-03,2.140074968338012695e-02,1.124957390129566193e-02
1.354889594949781895e-03,2.138435281813144684e-02,1.117748580873012543e-02
1.443458953872323036e-03,2.132191136479377747e-02,1.117834448814392090e-02
1.451012678444385529e-03,2.142855525016784668e-02,1.117923110723495483e-02
1.443116459995508194e-03,2.150990627706050873e-02,1.115717273205518723e-02
1.566745107993483543e-03,2.156326919794082642e-02,1.095685362815856934e-02
1.581983524374663830e-03,2.159890159964561462e-02,1.097553595900535583e-02
1.566562685184180737e-03,2.166189998388290405e-02,1.097958907485008240e-02
1.663087750785052776e-03,2.171941101551055908e-02,1.085337996482849121e-02
1.756078912876546383e-03,2.180512994527816772e-02,1.082335785031318665e-02
1.769315218552947044e-03,2.185898274183273315e-02,1.082014385610818863e-02
1.772595802322030067e-03,2.196046710014343262e-02,1.084673218429088593e-02
1.777304452843964100e-03,2.193742617964744568e-02,1.086227688938379288e-02
1.836905488744378090e-03,2.190406061708927155e-02,1.094663888216018677e-02
1.829638378694653511e-03,2.189707010984420776e-02,1.092959661036729813e-02
1.787728862836956978e-03,2.197015285491943359e-02,1.100430730730295181e-02
1.720757572911679745e-03,2.203518711030483246e-02,1.097154896706342697e-02
1.747435424476861954e-03,2.209155447781085968e-02,1.096799131482839584e-02
1.736703445203602314e-03,2.210546471178531647e-02,1.083812955766916275e-02
1.801119302399456501e-03,2.214002795517444611e-02,1.078990194946527481e-02
-8.412345778197050095e-04,3.493776172399520874e-02,1.481458358466625214e-02
-8.320104680024087429e-04,3.496792167425155640e-02,1.488493569195270538e-02
-8.021235116757452488e-04,3.498341515660285950e-02,1.485919579863548279e-02
-7.486508693546056747e-04,3.510998189449310303e-02,1.488146372139453888e-02
-6.930038798600435257e-04,3.509080410003662109e-02,1.485180482268333435e-02
-7.100068614818155766e-04,3.508743271231651306e-02,1.485008839517831802e-02
-6.242110393941402435e-04,3.503122180700302124e-02,1.481721550226211548e-02
-6.445363978855311871e-04,3.506021574139595032e-02,1.477371808141469955e-02
-5.851792520843446255e-04,3.508471325039863586e-02,1.470623631030321121e-02
-5.537404213100671768e-04,3.518443554639816284e-02,1.472142804414033890e-02
-5.561850848607718945e-04,3.520362079143524170e-02,1.464424747973680496e-02
-5.427183932624757290e-04,3.520905226469039917e-02,1.464917790144681931e-02
-5.360710783861577511e-04,3.517744317650794983e-02,1.477996446192264557e-02
-5.859362427145242691e-04,3.520630300045013428e-02,1.458673086017370224e-02
-5.364732351154088974e-04,3.526852652430534363e-02,1.456213556230068207e-02
-5.568797932937741280e-04,3.529480844736099243e-02,1.454204134643077850e-02
-6.194473244249820709e-04,3.531839326024055481e-02,1.454066764563322067e-02
-6.679213838651776314e-04,3.537781164050102234e-02,1.446476485580205917e-02
-6.701662205159664154e-04,3.543622791767120361e-02,1.457785163074731827e-02
-7.162797846831381321e-04,3.542423993349075317e-02,1.449503470212221146e-02
-5.578586715273559093e-04,3.550434112548828125e-02,1.445658225566148758e-02
-4.259896522853523493e-04,3.558235988020896912e-02,1.433022972196340561e-02
-4.495563916862010956e-04,3.564409911632537842e-02,1.438928116112947464e-02
-4.385667562019079924e-04,3.566426783800125122e-02,1.443755626678466797e-02
-4.358104779385030270e-04,3.567345812916755676e-02,1.450307387858629227e-02
-4.692149232141673565e-04,3.567690029740333557e-02,1.454794406890869141e-02
-3.881458542309701443e-04,3.574426472187042236e-02,1.458798907697200775e-02
-3.254837938584387302e-04,3.583396971225738525e-02,1.461338531225919724e-02
-3.777079691644757986e-04,3.584389388561248779e-02,1.455667987465858459e-02
-3.124946670141071081e-04,3.593571856617927551e-02,1.454520691186189651e-02
-3.074343549087643623e-04,3.594148904085159302e-02,1.458378322422504425e-02
-2.853542682714760303e-04,3.589333966374397278e-02,1.458055060356855392e-02
-1.803986961022019386e-04,3.581878915429115295e-02,1.455154921859502792e-02
-1.772261166479438543e-04,3.582662343978881836e-02,1.458282954990863800e-02
-8.871604950400069356e-05,3.588209673762321472e-02,1.458744518458843231e-02
-4.079013160662725568e-05,3.593707829713821411e-02,1.448873989284038544e-02
-3.634143649833276868e-05,3.588915243744850159e-02,1.448289398103952408e-02
-5.873884219909086823e-05,3.591826930642127991e-02,1.463462319225072861e-02
-2.982869045808911324e-05,3.599881380796432495e-02,1.461854390799999237e-02
2.293583747814409435e-05,3.605134785175323486e-02,1.456578634679317474e-02
9.552197298035025597e-05,3.610037267208099365e-02,1.443479955196380615e-02
2.098153345286846161e-05,3.608438000082969666e-02,1.455978769809007645e-02
6.787390884710475802e-05,3.613409399986267090e-02,1.469273027032613754e-02
6.300278619164600968e-05,3.620770573616027832e-02,1.471961475908756256e-02
6.566062802448868752e-05,3.625306487083435059e-02,1.471354905515909195e-02
7.630683103343471885e-05,3.629254177212715149e-02,1.465195138007402420e-02
1.490311842644587159e-04,3.636401146650314331e-02,1.471302472054958344e-02
1.731134689180180430e-04,3.641394525766372681e-02,1.474883500486612320e-02
2.715691516641527414e-04,3.644735738635063171e-02,1.471339631825685501e-02
3.250258450862020254e-04,3.643681481480598450e-02,1.464886125177145004e-02
3.630279097706079483e-04,3.648724034428596497e-02,1.457935757935047150e-02
3.960839821957051754e-04,3.657917678356170654e-02,1.462403684854507446e-02
3.608319384511560202e-04,3.669832274317741394e-02,1.461256388574838638e-02
4.300286527723073959e-04,3.666508570313453674e-02,1.473991759121417999e-02
4.171223263256251812e-04,3.672083467245101929e-02,1.465000491589307785e-02
4.449755651876330376e-04,3.671577572822570801e-02,1.462193857878446579e-02
4.384676867630332708e-04,3.679739683866500854e-02,1.462037488818168640e-02
4.363868210930377245e-04,3.682701289653778076e-02,1.468888670206069946e-02
4.334402619861066341e-04,3.680415451526641846e-02,1.469300687313079834e-02
4.757573478855192661e-04,3.685578703880310059e-02,1.478096470236778259e-02
4.338501312304288149e-04,3.688993304967880249e-02,1.485041156411170959e-02
4.528213466983288527e-04,3.688097745180130005e-02,1.484939083456993103e-02
4.227618337608873844e-04,3.693155944347381592e-02,1.497530471533536911e-02
4.768498474732041359e-04,3.696659579873085022e-02,1.497981604188680649e-02
5.091053317300975323e-04,3.694202378392219543e-02,1.504528615623712540e-02
5.853876355104148388e-04,3.699949756264686584e-02,1.492633391171693802e-02
5.772411823272705078e-04,3.701650723814964294e-02,1.487908884882926941e-02
6.235791952349245548e-04,3.704749047756195068e-02,1.490743178874254227e-02
5.980190471746027470e-04,3.704092279076576233e-02,1.485872734338045120e-02
5.988640477880835533e-04,3.704798594117164612e-02,1.484666299074888229e-02
5.608526407741010189e-04,3.705143928527832031e-02,1.507636532187461853e-02
5.940147675573825836e-04,3.707213327288627625e-02,1.517779845744371414e-02
5.328268161974847317e-04,3.703377395868301392e-02,1.511646807193756104e-02
5.178580759093165398e-04,3.715639561414718628e-02,1.508609391748905182e-02
5.045511061325669289e-04,3.717517480254173279e-02,1.504941564053297043e-02
4.842684138566255569e-04,3.719404339790344238e-02,1.500755921006202698e-02
5.057356902398169041e-04,3.713535889983177185e-02,1.505230553448200226e-02
5.866716965101659298e-04,3.713105618953704834e-02,1.498783752322196960e-02
6.275453488342463970e-04,3.712208941578865051e-02,1.504187285900115967e-02
5.871751345694065094e-04,3.708240017294883728e-02,1.501632388681173325e-02
6.193979061208665371e-04,3.708989918231964111e-02,1.508440636098384857e-02
7.364093908108770847e-04,3.724687546491622925e-02,1.499322522431612015e-02
6.888239295221865177e-04,3.733050823211669922e-02,1.504085212945938110e-02
6.242743693292140961e-04,3.732067719101905823e-02,1.507316250354051590e-02
7.891757995821535587e-04,3.733843192458152771e-02,1.513072662055492401e-02
7.354273111559450626e-04,3.738877177238464355e-02,1.520266197621822357e-02
7.836534641683101654e-04,3.733784332871437073e-02,1.521399151533842087e-02
7.969442522153258324e-04,3.730264678597450256e-02,1.527890842407941818e-02
7.855779258534312248e-04,3.728784248232841492e-02,1.524359360337257385e-02
7.164649432525038719e-04,3.725028783082962036e-02,1.522356644272804260e-02
7.943637319840490818e-04,3.723964467644691467e-02,1.516709011048078537e-02
7.735814433544874191e-04,3.733794018626213074e-02,1.509848237037658691e-02
7.261511054821312428e-04,3.735178336501121521e-02,1.507609989494085312e-02
6.441209698095917702e-04,3.746951371431350708e-02,1.506370212882757187e-02
6.066089845262467861e-04,3.754197061061859131e-02,1.494742091745138168e-02
6.425693281926214695e-04,3.762111812829971313e-02,1.486593857407569885e-02
6.203754455782473087e-04,3.764446824789047241e-02,1.489770505577325821e-02
5.900061805732548237e-04,3.776289895176887512e-02,1.483400911092758179e-02
4.960560472682118416e-04,3.787222877144813538e-02,1.485985331237316132e-02
4.803163465112447739e-04,3.792534396052360535e-02,1.475729513913393021e-02
-1.292147673666477203e-02,2.776342257857322693e-02,2.123280614614486694e-02
-1.295094285160303116e-02,2.782556787133216858e-02,2.118216641247272491e-02
-1.288879383355379105e-02,2.784933149814605713e-02,2.115777134895324707e-02
-1.286696735769510269e-02,2.786806225776672363e-02,2.128311246633529663e-02
-1.284957304596900940e-02,2.804763801395893097e-02,2.136461436748504639e-02
-1.290203724056482315e-02,2.794681116938591003e-02,2.150264941155910492e-02
-1.292962487787008286e-02,2.798103913664817810e-02,2.151640132069587708e-02
-1.286453381180763245e-02,2.791696786880493164e-02,2.152978070080280304e-02
-1.282207667827606201e-02,2.796878106892108917e-02,2.160065807402133942e-02
-1.278684940189123154e-02,2.800506353378295898e-02,2.170950174331665039e-02
-1.279726997017860413e-02,2.807451225817203522e-02,2.173448726534843445e-02
-1.277034543454647064e-02,2.811402641236782074e-02,2.184963412582874298e-02
-1.276791654527187347e-02,2.817889302968978882e-02,2.186034433543682098e-02
-1.270842365920543671e-02,2.812089212238788605e-02,2.171003632247447968e-02
-1.275717001408338547e-02,2.811397984623908997e-02,2.175736799836158752e-02
-1.268715225160121918e-02,2.813749946653842926e-02,2.192628197371959686e-02
-1.261260639876127243e-02,2.826868928968906403e-02,2.196541987359523773e-02
-1.265151612460613251e-02,2.834397740662097931e-02,2.201743237674236298e-02
-1.260645966976881027e-02,2.833828143775463104e-02,2.187351323664188385e-02
-1.262666657567024231e-02,2.830325439572334290e-02,2.186038158833980560e-02
-1.261809747666120529e-02,2.826332300901412964e-02,2.194501087069511414e-02
-1.260237116366624832e-02,2.824851870536804199e-02,2.187319844961166382e-02
-1.257613208144903183e-02,2.820057421922683716e-02,2.211109176278114319e-02
-1.257786899805068970e-02,2.832046896219253540e-02,2.203639037907123566e-02
-1.253977511078119278e-02,2.830316312611103058e-02,2.203153632581233978e-02
-1.253287307918071747e-02,2.827856689691543579e-02,2.205998450517654419e-02
-1.253197900950908661e-02,2.831301279366016388e-02,2.204225584864616394e-02
-1.249480154365301132e-02,2.826963737607002258e-02,2.210874669253826141e-02
-1.246879063546657562e-02,2.827846817672252655e-02,2.210944332182407379e-02
-1.254629157483577728e-02,2.822751738131046295e-02,2.209134213626384735e-02
-1.255177427083253860e-02,2.827027998864650726e-02,2.220981754362583160e-02
-1.254474651068449020e-02,2.824840322136878967e-02,2.219356782734394073e-02
-1.253174059092998505e-02,2.819460257887840271e-02,2.227316237986087799e-02
-1.256763748824596405e-02,2.821992896497249603e-02,2.235326170921325684e-02
-1.250520627945661545e-02,2.832087688148021698e-02,2.246140874922275543e-02
-1.245828531682491302e-02,2.826950699090957642e-02,2.244114316999912262e-02
-1.242550276219844818e-02,2.834718860685825348e-02,2.245274931192398071e-02
-1.238482631742954254e-02,2.832737937569618225e-02,2.235219441354274750e-02
-1.233209297060966492e-02,2.835299447178840637e-02,2.217159792780876160e-02
-1.230380032211542130e-02,2.847696840763092041e-02,2.212383784353733063e-02
-1.233958080410957336e-02,2.846925333142280579e-02,2.221367321908473969e-02
-1.237515639513731003e-02,2.853659167885780334e-02,2.226112782955169678e-02
-1.236047968268394470e-02,2.855598740279674530e-02,2.231457084417343140e-02
-1.230228506028652191e-02,2.869153767824172974e-02,2.241572737693786621e-02
-1.229585148394107819e-02,2.869782038033008575e-02,2.241081558167934418e-02
-1.226324308663606644e-02,2.873785607516765594e-02,2.230242080986499786e-02
-1.235722098499536514e-02,2.876925468444824219e-02,2.221348136663436890e-02
-1.239421125501394272e-02,2.884114347398281097e-02,2.227114140987396240e-02
-1.239430066198110580e-02,2.893208712339401245e-02,2.232869528234004974e-02
-1.233696192502975464e-02,2.903172560036182404e-02,2.226882427930831909e-02
-1.233403477817773819e-02,2.902928367257118225e-02,2.228445559740066528e-02
-1.234431006014347076e-02,2.907342091202735901e-02,2.239945903420448303e-02
-1.242242753505706787e-02,2.914849296212196350e-02,2.233002148568630219e-02
-1.248141843825578690e-02,2.920299768447875977e-02,2.241746336221694946e-02
-1.246452983468770981e-02,2.918846160173416138e-02,2.246058918535709381e-02
-1.241868082433938980e-02,2.928654290735721588e-02,2.253461256623268127e-02
-1.242906413972377777e-02,2.926917932927608490e-02,2.256664633750915527e-02
-1.246754731982946396e-02,2.929683960974216461e-02,2.258007414638996124e-02
-1.251507736742496490e-02,2.936656214296817780e-02,2.255465835332870483e-02
-1.254204101860523224e-02,2.938389778137207031e-02,2.247573249042034149e-02
-1.257531624287366867e-02,2.940903976559638977e-02,2.241552621126174927e-02
-1.255901809781789780e-02,2.947714366018772125e-02,2.245324477553367615e-02
-1.258203759789466858e-02,2.947497926652431488e-02,2.251245826482772827e-02
-1.252907235175371170e-02,2.951482683420181274e-02,2.253939025104045868e-02
-1.260892394930124283e-02,2.950018085539340973e-02,2.258884720504283905e-02
-1.263119652867317200e-02,2.947237342596054077e-02,2.251146547496318817e-02
-1.264856569468975067e-02,2.950431965291500092e-02,2.256479486823081970e-02
-1.269895955920219421e-02,2.957517094910144806e-02,2.253991365432739258e-02
-1.271272543817758560e-02,2.960085868835449219e-02,2.239855006337165833e-02
-1.273829862475395203e-02,2.969125844538211823e-02,2.218724414706230164e-02
-1.275864522904157639e-02,2.973728626966476440e-02,2.209797129034996033e-02
-1.274926401674747467e-02,2.981419302523136139e-02,2.214504405856132507e-02
-1.286450866609811783e-02,2.988315559923648834e-02,2.203290164470672607e-02
-1.290235482156276703e-02,2.993619069457054138e-02,2.195435762405395508e-02
-1.291582081466913223e-02,2.994342334568500519e-02,2.192868478596210480e-02
-1.292053982615470886e-02,2.996432967483997345e-02,2.182619273662567139e-02
-1.288516353815793991e-02,3.005326539278030396e-02,2.187442965805530548e-02
-1.288897357881069183e-02,3.011634945869445801e-02,2.176215313374996185e-02
-1.284847967326641083e-02,3.023757040500640869e-02,2.185821719467639923e-02
-1.279579754918813705e-02,3.021116741001605988e-02,2.188127674162387848e-02
-1.278832647949457169e-02,3.018624335527420044e-02,2.187259867787361145e-02
-1.289216242730617523e-02,3.024813532829284668e-02,2.189728058874607086e-02
-1.291832327842712402e-02,3.032131865620613098e-02,2.173835039138793945e-02
-1.283191982656717300e-02,3.032485954463481903e-02,2.168428711593151093e-02
-1.266873069107532501e-02,3.031992726027965546e-02,2.170112915337085724e-02
-1.268223393708467484e-02,3.040772490203380585e-02,2.172006852924823761e-02
-1.264143642038106918e-02,3.045810572803020477e-02,2.182092890143394470e-02
-1.267053838819265366e-02,3.048614412546157837e-02,2.167588472366333008e-02
-1.260638236999511719e-02,3.048217296600341797e-02,2.166497521102428436e-02
-1.262686867266893387e-02,3.049317933619022369e-02,2.158975973725318909e-02
-1.264041475951671600e-02,3.055424802005290985e-02,2.159142866730690002e-02
-1.261087879538536072e-02,3.057431243360042572e-02,2.172891981899738312e-02
-1.269498653709888458e-02,3.063409589231014252e-02,2.167650498449802399e-02
-1.267036143690347672e-02,3.065308928489685059e-02,2.171337418258190155e-02
-1.268792431801557541e-02,3.065827302634716034e-02,2.164232544600963593e-02
-1.277773268520832062e-02,3.071334585547447205e-02,2.163675613701343536e-02
-1.275735907256603241e-02,3.078497759997844696e-02,2.168095856904983521e-02
-1.271935086697340012e-02,3.084163926541805267e-02,2.163547836244106293e-02
-1.274170540273189545e-02,3.083712048828601837e-02,2.160980552434921265e-02
-1.271366514265537262e-02,3.089889511466026306e-02,2.166425064206123352e-02
3.926927223801612854e-03,2.277840301394462585e-02,1.221380196511745453e-02
3.975082188844680786e-03,2.282801456749439240e-02,1.225767098367214203e-02
3.950672689825296402e-03,2.283691801130771637e-02,1.239428482949733734e-02
3.937508445233106613e-03,2.286233007907867432e-02,1.241254806518554688e-02
3.980497829616069794e-03,2.292122319340705872e-02,1.243835408240556717e-02
3.897497896105051041e-03,2.292131446301937103e-02,1.236022915691137314e-02
3.920391201972961426e-03,2.296077460050582886e-02,1.227005012333393097e-02
3.902782918885350227e-03,2.300509065389633179e-02,1.235489826649427414e-02
3.891280386596918106e-03,2.307017892599105835e-02,1.230578403919935226e-02
3.897981718182563782e-03,2.312072739005088806e-02,1.234617177397012711e-02
3.902337048202753067e-03,2.315207198262214661e-02,1.234951894730329514e-02
3.891273634508252144e-03,2.323785237967967987e-02,1.250161137431859970e-02
