accel_bias_x (m/s^2),accel_bias_y (m/s^2),accel_bias_z (m/s^2)
9.988520760089159012e-04,4.280424211174249649e-03,4.750096239149570465e-03
9.988520760089159012e-04,4.280424211174249649e-03,4.750096239149570465e-03
9.988520760089159012e-04,4.280424211174249649e-03,4.750096239149570465e-03
9.988520760089159012e-04,4.280424211174249649e-03,4.750096239149570465e-03
9.988520760089159012e-04,4.280424211174249649e-03,4.750096239149570465e-03
9.988520760089159012e-04,4.280424211174249649e-03,4.750096239149570465e-03
9.988520760089159012e-04,4.280424211174249649e-03,4.750096239149570465e-03
9.988520760089159012e-04,4.280424211174249649e-03,4.750096239149570465e-03
9.988520760089159012e-04,4.280424211174249649e-03,4.750096239149570465e-03
9.988520760089159012e-04,4.280424211174249649e-03,4.750096239149570465e-03
9.988520760089159012e-04,4.280424211174249649e-03,4.750096239149570465e-03
9.988520760089159012e-04,4.280424211174249649e-03,4.750096239149570465e-03
9.988520760089159012e-04,4.280424211174249649e-03,4.750096239149570465e-03
9.988520760089159012e-04,4.280424211174249649e-03,4.750096239149570465e-03
9.988520760089159012e-04,4.280424211174249649e-03,4.750096239149570465e-03
9.988520760089159012e-04,4.280424211174249649e-03,4.750096239149570465e-03
9.988520760089159012e-04,4.280424211174249649e-03,4.750096239149570465e-03
9.988520760089159012e-04,4.280424211174249649e-03,4.750096239149570465e-03
9.988520760089159012e-04,4.280424211174249649e-03,4.750096239149570465e-03
9.988520760089159012e-04,4.280424211174249649e-03,4.750096239149570465e-03
9.988520760089159012e-04,4.280424211174249649e-03,4.750096239149570465e-03
9.988520760089159012e-04,4.280424211174249649e-03,4.750096239149570465e-03
9.988520760089159012e-04,4.280424211174249649e-03,4.750096239149570465e-03
9.988520760089159012e-04,4.280424211174249649e-03,4.750096239149570465e-03
9.988520760089159012e-04,4.280424211174249649e-03,4.750096239149570465e-03
9.988520760089159012e-04,4.280424211174249649e-03,4.750096239149570465e-03
9.988520760089159012e-04,4.280424211174249649e-03,4.750096239149570465e-03
9.988520760089159012e-04,4.280424211174249649e-03,4.750096239149570465e-03
9.988520760089159012e-04,4.280424211174249649e-03,4.750096239149570465e-03
9.988520760089159012e-04,4.280424211174249649e-03,4.750096239149570465e-03
9.988520760089159012e-04,4.280424211174249649e-03,4.750096239149570465e-03
9.988520760089159012e-04,4.280424211174249649e-03,4.750096239149570465e-03
9.988520760089159012e-04,4.280424211174249649e-03,4.750096239149570465e-03
9.988520760089159012e-04,4.280424211174249649e-03,4.750096239149570465e-03
9.988520760089159012e-04,4.280424211174249649e-03,4.750096239149570465e-03
9.988520760089159012e-04,4.280424211174249649e-03,4.750096239149570465e-03
9.988520760089159012e-04,4.280424211174249649e-03,4.750096239149570465e-03
9.988520760089159012e-04,4.280424211174249649e-03,4.750096239149570465e-03
9.988520760089159012e-04,4.280424211174249649e-03,4.750096239149570465e-03
9.988520760089159012e-04,4.280424211174249649e-03,4.750096239149570465e-03
9.988520760089159012e-04,4.280424211174249649e-03,4.750096239149570465e-03
9.988520760089159012e-04,4.280424211174249649e-03,4.750096239149570465e-03
9.988520760089159012e-04,4.280424211174249649e-03,4.750096239149570465e-03
9.988520760089159012e-04,4.280424211174249649e-03,4.750096239149570465e-03
9.988520760089159012e-04,4.280424211174249649e-03,4.750096239149570465e-03
9.988520760089159012e-04,4.280424211174249649e-03,4.750096239149570465e-03
9.988520760089159012e-04,4.280424211174249649e-03,4.750096239149570465e-03
9.988520760089159012e-04,4.280424211174249649e-03,4.750096239149570465e-03
9.988520760089159012e-04,4.280424211174249649e-03,4.750096239149570465e-03
9.988520760089159012e-04,4.280424211174249649e-03,4.750096239149570465e-03
9.988520760089159012e-04,4.280424211174249649e-03,4.750096239149570465e-03
9.988520760089159012e-04,4.280424211174249649e-03,4.750096239149570465e-03
9.812740609049797058e-04,4.307743627578020096e-03,4.789450671523809433e-03
9.812740609049797058e-04,4.307743627578020096e-03,4.789450671523809433e-03
9.812740609049797058e-04,4.307743627578020096e-03,4.789450671523809433e-03
9.812740609049797058e-04,4.307743627578020096e-03,4.789450671523809433e-03
9.812740609049797058e-04,4.307743627578020096e-03,4.789450671523809433e-03
9.812740609049797058e-04,4.307743627578020096e-03,4.789450671523809433e-03
9.812740609049797058e-04,4.307743627578020096e-03,4.789450671523809433e-03
9.812740609049797058e-04,4.307743627578020096e-03,4.789450671523809433e-03
9.812740609049797058e-04,4.307743627578020096e-03,4.789450671523809433e-03
9.812740609049797058e-04,4.307743627578020096e-03,4.789450671523809433e-03
9.812740609049797058e-04,4.307743627578020096e-03,4.789450671523809433e-03
9.812740609049797058e-04,4.307743627578020096e-03,4.789450671523809433e-03
9.812740609049797058e-04,4.307743627578020096e-03,4.789450671523809433e-03
9.812740609049797058e-04,4.307743627578020096e-03,4.789450671523809433e-03
9.812740609049797058e-04,4.307743627578020096e-03,4.789450671523809433e-03
9.812740609049797058e-04,4.307743627578020096e-03,4.789450671523809433e-03
9.812740609049797058e-04,4.307743627578020096e-03,4.789450671523809433e-03
9.812740609049797058e-04,4.307743627578020096e-03,4.789450671523809433e-03
9.812740609049797058e-04,4.307743627578020096e-03,4.789450671523809433e-03
9.812740609049797058e-04,4.307743627578020096e-03,4.789450671523809433e-03
9.812740609049797058e-04,4.307743627578020096e-03,4.789450671523809433e-03
9.812740609049797058e-04,4.307743627578020096e-03,4.789450671523809433e-03
9.812740609049797058e-04,4.307743627578020096e-03,4.789450671523809433e-03
9.812740609049797058e-04,4.307743627578020096e-03,4.789450671523809433e-03
9.812740609049797058e-04,4.307743627578020096e-03,4.789450671523809433e-03
9.812740609049797058e-04,4.307743627578020096e-03,4.789450671523809433e-03
9.812740609049797058e-04,4.307743627578020096e-03,4.789450671523809433e-03
9.812740609049797058e-04,4.307743627578020096e-03,4.789450671523809433e-03
9.812740609049797058e-04,4.307743627578020096e-03,4.789450671523809433e-03
9.812740609049797058e-04,4.307743627578020096e-03,4.789450671523809433e-03
9.812740609049797058e-04,4.307743627578020096e-03,4.789450671523809433e-03
9.812740609049797058e-04,4.307743627578020096e-03,4.789450671523809433e-03
9.812740609049797058e-04,4.307743627578020096e-03,4.789450671523809433e-03
9.812740609049797058e-04,4.307743627578020096e-03,4.789450671523809433e-03
9.812740609049797058e-04,4.307743627578020096e-03,4.789450671523809433e-03
9.812740609049797058e-04,4.307743627578020096e-03,4.789450671523809433e-03
9.812740609049797058e-04,4.307743627578020096e-03,4.789450671523809433e-03
9.812740609049797058e-04,4.307743627578020096e-03,4.789450671523809433e-03
9.812740609049797058e-04,4.307743627578020096e-03,4.789450671523809433e-03
9.812740609049797058e-04,4.307743627578020096e-03,4.789450671523809433e-03
9.812740609049797058e-04,4.307743627578020096e-03,4.789450671523809433e-03
9.812740609049797058e-04,4.307743627578020096e-03,4.789450671523809433e-03
9.812740609049797058e-04,4.307743627578020096e-03,4.789450671523809433e-03
9.812740609049797058e-04,4.307743627578020096e-03,4.789450671523809433e-03
9.812740609049797058e-04,4.307743627578020096e-03,4.789450671523809433e-03
9.812740609049797058e-04,4.307743627578020096e-03,4.789450671523809433e-03
9.812740609049797058e-04,4.307743627578020096e-03,4.789450671523809433e-03
9.812740609049797058e-04,4.307743627578020096e-03,4.789450671523809433e-03
9.812740609049797058e-04,4.307743627578020096e-03,4.789450671523809433e-03
9.812740609049797058e-04,4.307743627578020096e-03,4.789450671523809433e-03
9.812740609049797058e-04,4.307743627578020096e-03,4.789450671523809433e-03
9.812740609049797058e-04,4.307743627578020096e-03,4.789450671523809433e-03
9.812740609049797058e-04,4.307743627578020096e-03,4.789450671523809433e-03
9.812740609049797058e-04,4.307743627578020096e-03,4.789450671523809433e-03
9.812740609049797058e-04,4.307743627578020096e-03,4.789450671523809433e-03
9.812740609049797058e-04,4.307743627578020096e-03,4.789450671523809433e-03
9.812740609049797058e-04,4.307743627578020096e-03,4.789450671523809433e-03
9.812740609049797058e-04,4.307743627578020096e-03,4.789450671523809433e-03
9.812740609049797058e-04,4.307743627578020096e-03,4.789450671523809433e-03
9.812740609049797058e-04,4.307743627578020096e-03,4.789450671523809433e-03
9.812740609049797058e-04,4.307743627578020096e-03,4.789450671523809433e-03
9.812740609049797058e-04,4.307743627578020096e-03,4.789450671523809433e-03
9.812740609049797058e-04,4.307743627578020096e-03,4.789450671523809433e-03
9.812740609049797058e-04,4.307743627578020096e-03,4.789450671523809433e-03
9.812740609049797058e-04,4.307743627578020096e-03,4.789450671523809433e-03
9.812740609049797058e-04,4.307743627578020096e-03,4.789450671523809433e-03
9.812740609049797058e-04,4.307743627578020096e-03,4.789450671523809433e-03
9.812740609049797058e-04,4.307743627578020096e-03,4.789450671523809433e-03
9.812740609049797058e-04,4.307743627578020096e-03,4.789450671523809433e-03
9.812740609049797058e-04,4.307743627578020096e-03,4.789450671523809433e-03
9.812740609049797058e-04,4.307743627578020096e-03,4.789450671523809433e-03
9.812740609049797058e-04,4.307743627578020096e-03,4.789450671523809433e-03
9.812740609049797058e-04,4.307743627578020096e-03,4.789450671523809433e-03
9.812740609049797058e-04,4.307743627578020096e-03,4.789450671523809433e-03
9.812740609049797058e-04,4.307743627578020096e-03,4.789450671523809433e-03
9.812740609049797058e-04,4.307743627578020096e-03,4.789450671523809433e-03
9.812740609049797058e-04,4.307743627578020096e-03,4.789450671523809433e-03
9.812740609049797058e-04,4.307743627578020096e-03,4.789450671523809433e-03
9.812740609049797058e-04,4.307743627578020096e-03,4.789450671523809433e-03
9.812740609049797058e-04,4.307743627578020096e-03,4.789450671523809433e-03
9.812740609049797058e-04,4.307743627578020096e-03,4.789450671523809433e-03
9.812740609049797058e-04,4.307743627578020096e-03,4.789450671523809433e-03
9.812740609049797058e-04,4.307743627578020096e-03,4.789450671523809433e-03
9.812740609049797058e-04,4.307743627578020096e-03,4.789450671523809433e-03
9.812740609049797058e-04,4.307743627578020096e-03,4.789450671523809433e-03
9.812740609049797058e-04,4.307743627578020096e-03,4.789450671523809433e-03
9.812740609049797058e-04,4.307743627578020096e-03,4.789450671523809433e-03
9.812740609049797058e-04,4.307743627578020096e-03,4.789450671523809433e-03
9.812740609049797058e-04,4.307743627578020096e-03,4.789450671523809433e-03
9.812740609049797058e-04,4.307743627578020096e-03,4.789450671523809433e-03
9.812740609049797058e-04,4.307743627578020096e-03,4.789450671523809433e-03
9.812740609049797058e-04,4.307743627578020096e-03,4.789450671523809433e-03
9.812740609049797058e-04,4.307743627578020096e-03,4.789450671523809433e-03
9.812740609049797058e-04,4.307743627578020096e-03,4.789450671523809433e-03
9.812740609049797058e-04,4.307743627578020096e-03,4.789450671523809433e-03
9.812740609049797058e-04,4.307743627578020096e-03,4.789450671523809433e-03
9.812740609049797058e-04,4.307743627578020096e-03,4.789450671523809433e-03
9.812740609049797058e-04,4.307743627578020096e-03,4.789450671523809433e-03
9.812740609049797058e-04,4.307743627578020096e-03,4.789450671523809433e-03
9.812740609049797058e-04,4.307743627578020096e-03,4.789450671523809433e-03
1.034792978316545486e-03,4.297572653740644455e-03,4.724803846329450607e-03
1.034792978316545486e-03,4.297572653740644455e-03,4.724803846329450607e-03
1.034792978316545486e-03,4.297572653740644455e-03,4.724803846329450607e-03
1.034792978316545486e-03,4.297572653740644455e-03,4.724803846329450607e-03
1.034792978316545486e-03,4.297572653740644455e-03,4.724803846329450607e-03
1.034792978316545486e-03,4.297572653740644455e-03,4.724803846329450607e-03
1.034792978316545486e-03,4.297572653740644455e-03,4.724803846329450607e-03
1.034792978316545486e-03,4.297572653740644455e-03,4.724803846329450607e-03
1.034792978316545486e-03,4.297572653740644455e-03,4.724803846329450607e-03
1.034792978316545486e-03,4.297572653740644455e-03,4.724803846329450607e-03
1.034792978316545486e-03,4.297572653740644455e-03,4.724803846329450607e-03
1.034792978316545486e-03,4.297572653740644455e-03,4.724803846329450607e-03
1.034792978316545486e-03,4.297572653740644455e-03,4.724803846329450607e-03
1.034792978316545486e-03,4.297572653740644455e-03,4.724803846329450607e-03
1.034792978316545486e-03,4.297572653740644455e-03,4.724803846329450607e-03
1.034792978316545486e-03,4.297572653740644455e-03,4.724803846329450607e-03
1.034792978316545486e-03,4.297572653740644455e-03,4.724803846329450607e-03
1.034792978316545486e-03,4.297572653740644455e-03,4.724803846329450607e-03
1.034792978316545486e-03,4.297572653740644455e-03,4.724803846329450607e-03
1.034792978316545486e-03,4.297572653740644455e-03,4.724803846329450607e-03
1.034792978316545486e-03,4.297572653740644455e-03,4.724803846329450607e-03
1.034792978316545486e-03,4.297572653740644455e-03,4.724803846329450607e-03
1.034792978316545486e-03,4.297572653740644455e-03,4.724803846329450607e-03
1.034792978316545486e-03,4.297572653740644455e-03,4.724803846329450607e-03
1.034792978316545486e-03,4.297572653740644455e-03,4.724803846329450607e-03
1.034792978316545486e-03,4.297572653740644455e-03,4.724803846329450607e-03
1.034792978316545486e-03,4.297572653740644455e-03,4.724803846329450607e-03
1.034792978316545486e-03,4.297572653740644455e-03,4.724803846329450607e-03
1.034792978316545486e-03,4.297572653740644455e-03,4.724803846329450607e-03
1.034792978316545486e-03,4.297572653740644455e-03,4.724803846329450607e-03
1.034792978316545486e-03,4.297572653740644455e-03,4.724803846329450607e-03
1.034792978316545486e-03,4.297572653740644455e-03,4.724803846329450607e-03
1.034792978316545486e-03,4.297572653740644455e-03,4.724803846329450607e-03
1.034792978316545486e-03,4.297572653740644455e-03,4.724803846329450607e-03
1.034792978316545486e-03,4.297572653740644455e-03,4.724803846329450607e-03
1.034792978316545486e-03,4.297572653740644455e-03,4.724803846329450607e-03
1.034792978316545486e-03,4.297572653740644455e-03,4.724803846329450607e-03
1.034792978316545486e-03,4.297572653740644455e-03,4.724803846329450607e-03
1.034792978316545486e-03,4.297572653740644455e-03,4.724803846329450607e-03
1.034792978316545486e-03,4.297572653740644455e-03,4.724803846329450607e-03
1.034792978316545486e-03,4.297572653740644455e-03,4.724803846329450607e-03
1.034792978316545486e-03,4.297572653740644455e-03,4.724803846329450607e-03
1.034792978316545486e-03,4.297572653740644455e-03,4.724803846329450607e-03
1.034792978316545486e-03,4.297572653740644455e-03,4.724803846329450607e-03
1.034792978316545486e-03,4.297572653740644455e-03,4.724803846329450607e-03
1.034792978316545486e-03,4.297572653740644455e-03,4.724803846329450607e-03
1.034792978316545486e-03,4.297572653740644455e-03,4.724803846329450607e-03
1.034792978316545486e-03,4.297572653740644455e-03,4.724803846329450607e-03
1.034792978316545486e-03,4.297572653740644455e-03,4.724803846329450607e-03
1.034792978316545486e-03,4.297572653740644455e-03,4.724803846329450607e-03
1.034792978316545486e-03,4.297572653740644455e-03,4.724803846329450607e-03
1.034792978316545486e-03,4.297572653740644455e-03,4.724803846329450607e-03
1.034792978316545486e-03,4.297572653740644455e-03,4.724803846329450607e-03
1.034792978316545486e-03,4.297572653740644455e-03,4.724803846329450607e-03
1.034792978316545486e-03,4.297572653740644455e-03,4.724803846329450607e-03
1.034792978316545486e-03,4.297572653740644455e-03,4.724803846329450607e-03
1.034792978316545486e-03,4.297572653740644455e-03,4.724803846329450607e-03
1.034792978316545486e-03,4.297572653740644455e-03,4.724803846329450607e-03
1.034792978316545486e-03,4.297572653740644455e-03,4.724803846329450607e-03
1.034792978316545486e-03,4.297572653740644455e-03,4.724803846329450607e-03
1.034792978316545486e-03,4.297572653740644455e-03,4.724803846329450607e-03
1.034792978316545486e-03,4.297572653740644455e-03,4.724803846329450607e-03
1.034792978316545486e-03,4.297572653740644455e-03,4.724803846329450607e-03
1.034792978316545486e-03,4.297572653740644455e-03,4.724803846329450607e-03
1.034792978316545486e-03,4.297572653740644455e-03,4.724803846329450607e-03
1.034792978316545486e-03,4.297572653740644455e-03,4.724803846329450607e-03
1.034792978316545486e-03,4.297572653740644455e-03,4.724803846329450607e-03
1.034792978316545486e-03,4.297572653740644455e-03,4.724803846329450607e-03
1.034792978316545486e-03,4.297572653740644455e-03,4.724803846329450607e-03
1.034792978316545486e-03,4.297572653740644455e-03,4.724803846329450607e-03
1.034792978316545486e-03,4.297572653740644455e-03,4.724803846329450607e-03
1.034792978316545486e-03,4.297572653740644455e-03,4.724803846329450607e-03
1.034792978316545486e-03,4.297572653740644455e-03,4.724803846329450607e-03
1.034792978316545486e-03,4.297572653740644455e-03,4.724803846329450607e-03
1.034792978316545486e-03,4.297572653740644455e-03,4.724803846329450607e-03
1.034792978316545486e-03,4.297572653740644455e-03,4.724803846329450607e-03
1.034792978316545486e-03,4.297572653740644455e-03,4.724803846329450607e-03
1.034792978316545486e-03,4.297572653740644455e-03,4.724803846329450607e-03
1.034792978316545486e-03,4.297572653740644455e-03,4.724803846329450607e-03
1.034792978316545486e-03,4.297572653740644455e-03,4.724803846329450607e-03
1.034792978316545486e-03,4.297572653740644455e-03,4.724803846329450607e-03
1.034792978316545486e-03,4.297572653740644455e-03,4.724803846329450607e-03
1.034792978316545486e-03,4.297572653740644455e-03,4.724803846329450607e-03
1.034792978316545486e-03,4.297572653740644455e-03,4.724803846329450607e-03
1.034792978316545486e-03,4.297572653740644455e-03,4.724803846329450607e-03
1.034792978316545486e-03,4.297572653740644455e-03,4.724803846329450607e-03
1.034792978316545486e-03,4.297572653740644455e-03,4.724803846329450607e-03
1.034792978316545486e-03,4.297572653740644455e-03,4.724803846329450607e-03
1.034792978316545486e-03,4.297572653740644455e-03,4.724803846329450607e-03
1.034792978316545486e-03,4.297572653740644455e-03,4.724803846329450607e-03
1.034792978316545486e-03,4.297572653740644455e-03,4.724803846329450607e-03
1.034792978316545486e-03,4.297572653740644455e-03,4.724803846329450607e-03
1.034792978316545486e-03,4.297572653740644455e-03,4.724803846329450607e-03
1.034792978316545486e-03,4.297572653740644455e-03,4.724803846329450607e-03
1.034792978316545486e-03,4.297572653740644455e-03,4.724803846329450607e-03
1.034792978316545486e-03,4.297572653740644455e-03,4.724803846329450607e-03
1.034792978316545486e-03,4.297572653740644455e-03,4.724803846329450607e-03
1.034792978316545486e-03,4.297572653740644455e-03,4.724803846329450607e-03
1.034792978316545486e-03,4.297572653740644455e-03,4.724803846329450607e-03
1.034792978316545486e-03,4.297572653740644455e-03,4.724803846329450607e-03
1.041774754412472248e-03,4.257244523614645004e-03,4.624849185347557068e-03
1.041774754412472248e-03,4.257244523614645004e-03,4.624849185347557068e-03
1.041774754412472248e-03,4.257244523614645004e-03,4.624849185347557068e-03
1.041774754412472248e-03,4.257244523614645004e-03,4.624849185347557068e-03
1.041774754412472248e-03,4.257244523614645004e-03,4.624849185347557068e-03
1.041774754412472248e-03,4.257244523614645004e-03,4.624849185347557068e-03
1.041774754412472248e-03,4.257244523614645004e-03,4.624849185347557068e-03
1.041774754412472248e-03,4.257244523614645004e-03,4.624849185347557068e-03
1.041774754412472248e-03,4.257244523614645004e-03,4.624849185347557068e-03
1.041774754412472248e-03,4.257244523614645004e-03,4.624849185347557068e-03
1.041774754412472248e-03,4.257244523614645004e-03,4.624849185347557068e-03
1.041774754412472248e-03,4.257244523614645004e-03,4.624849185347557068e-03
1.041774754412472248e-03,4.257244523614645004e-03,4.624849185347557068e-03
1.041774754412472248e-03,4.257244523614645004e-03,4.624849185347557068e-03
1.041774754412472248e-03,4.257244523614645004e-03,4.624849185347557068e-03
1.041774754412472248e-03,4.257244523614645004e-03,4.624849185347557068e-03
1.041774754412472248e-03,4.257244523614645004e-03,4.624849185347557068e-03
1.041774754412472248e-03,4.257244523614645004e-03,4.624849185347557068e-03
1.041774754412472248e-03,4.257244523614645004e-03,4.624849185347557068e-03
1.041774754412472248e-03,4.257244523614645004e-03,4.624849185347557068e-03
1.041774754412472248e-03,4.257244523614645004e-03,4.624849185347557068e-03
1.041774754412472248e-03,4.257244523614645004e-03,4.624849185347557068e-03
1.041774754412472248e-03,4.257244523614645004e-03,4.624849185347557068e-03
1.041774754412472248e-03,4.257244523614645004e-03,4.624849185347557068e-03
1.041774754412472248e-03,4.257244523614645004e-03,4.624849185347557068e-03
1.041774754412472248e-03,4.257244523614645004e-03,4.624849185347557068e-03
1.041774754412472248e-03,4.257244523614645004e-03,4.624849185347557068e-03
1.041774754412472248e-03,4.257244523614645004e-03,4.624849185347557068e-03
1.041774754412472248e-03,4.257244523614645004e-03,4.624849185347557068e-03
1.041774754412472248e-03,4.257244523614645004e-03,4.624849185347557068e-03
1.041774754412472248e-03,4.257244523614645004e-03,4.624849185347557068e-03
1.041774754412472248e-03,4.257244523614645004e-03,4.624849185347557068e-03
1.041774754412472248e-03,4.257244523614645004e-03,4.624849185347557068e-03
1.041774754412472248e-03,4.257244523614645004e-03,4.624849185347557068e-03
1.041774754412472248e-03,4.257244523614645004e-03,4.624849185347557068e-03
1.041774754412472248e-03,4.257244523614645004e-03,4.624849185347557068e-03
1.041774754412472248e-03,4.257244523614645004e-03,4.624849185347557068e-03
1.041774754412472248e-03,4.257244523614645004e-03,4.624849185347557068e-03
1.041774754412472248e-03,4.257244523614645004e-03,4.624849185347557068e-03
1.041774754412472248e-03,4.257244523614645004e-03,4.624849185347557068e-03
1.041774754412472248e-03,4.257244523614645004e-03,4.624849185347557068e-03
1.041774754412472248e-03,4.257244523614645004e-03,4.624849185347557068e-03
1.041774754412472248e-03,4.257244523614645004e-03,4.624849185347557068e-03
1.041774754412472248e-03,4.257244523614645004e-03,4.624849185347557068e-03
1.041774754412472248e-03,4.257244523614645004e-03,4.624849185347557068e-03
1.041774754412472248e-03,4.257244523614645004e-03,4.624849185347557068e-03
1.041774754412472248e-03,4.257244523614645004e-03,4.624849185347557068e-03
1.041774754412472248e-03,4.257244523614645004e-03,4.624849185347557068e-03
1.041774754412472248e-03,4.257244523614645004e-03,4.624849185347557068e-03
1.041774754412472248e-03,4.257244523614645004e-03,4.624849185347557068e-03
1.041774754412472248e-03,4.257244523614645004e-03,4.624849185347557068e-03
1.041774754412472248e-03,4.257244523614645004e-03,4.624849185347557068e-03
1.041774754412472248e-03,4.257244523614645004e-03,4.624849185347557068e-03
1.041774754412472248e-03,4.257244523614645004e-03,4.624849185347557068e-03
1.041774754412472248e-03,4.257244523614645004e-03,4.624849185347557068e-03
1.041774754412472248e-03,4.257244523614645004e-03,4.624849185347557068e-03
1.041774754412472248e-03,4.257244523614645004e-03,4.624849185347557068e-03
1.041774754412472248e-03,4.257244523614645004e-03,4.624849185347557068e-03
1.041774754412472248e-03,4.257244523614645004e-03,4.624849185347557068e-03
1.041774754412472248e-03,4.257244523614645004e-03,4.624849185347557068e-03
1.041774754412472248e-03,4.257244523614645004e-03,4.624849185347557068e-03
1.041774754412472248e-03,4.257244523614645004e-03,4.624849185347557068e-03
1.041774754412472248e-03,4.257244523614645004e-03,4.624849185347557068e-03
1.041774754412472248e-03,4.257244523614645004e-03,4.624849185347557068e-03
1.041774754412472248e-03,4.257244523614645004e-03,4.624849185347557068e-03
1.041774754412472248e-03,4.257244523614645004e-03,4.624849185347557068e-03
1.041774754412472248e-03,4.257244523614645004e-03,4.624849185347557068e-03
1.041774754412472248e-03,4.257244523614645004e-03,4.624849185347557068e-03
1.041774754412472248e-03,4.257244523614645004e-03,4.624849185347557068e-03
1.041774754412472248e-03,4.257244523614645004e-03,4.624849185347557068e-03
1.041774754412472248e-03,4.257244523614645004e-03,4.624849185347557068e-03
1.041774754412472248e-03,4.257244523614645004e-03,4.624849185347557068e-03
1.041774754412472248e-03,4.257244523614645004e-03,4.624849185347557068e-03
1.041774754412472248e-03,4.257244523614645004e-03,4.624849185347557068e-03
1.041774754412472248e-03,4.257244523614645004e-03,4.624849185347557068e-03
1.041774754412472248e-03,4.257244523614645004e-03,4.624849185347557068e-03
1.041774754412472248e-03,4.257244523614645004e-03,4.624849185347557068e-03
1.041774754412472248e-03,4.257244523614645004e-03,4.624849185347557068e-03
1.041774754412472248e-03,4.257244523614645004e-03,4.624849185347557068e-03
1.041774754412472248e-03,4.257244523614645004e-03,4.624849185347557068e-03
1.041774754412472248e-03,4.257244523614645004e-03,4.624849185347557068e-03
1.041774754412472248e-03,4.257244523614645004e-03,4.624849185347557068e-03
1.041774754412472248e-03,4.257244523614645004e-03,4.624849185347557068e-03
1.041774754412472248e-03,4.257244523614645004e-03,4.624849185347557068e-03
1.041774754412472248e-03,4.257244523614645004e-03,4.624849185347557068e-03
1.041774754412472248e-03,4.257244523614645004e-03,4.624849185347557068e-03
1.041774754412472248e-03,4.257244523614645004e-03,4.624849185347557068e-03
1.041774754412472248e-03,4.257244523614645004e-03,4.624849185347557068e-03
1.041774754412472248e-03,4.257244523614645004e-03,4.624849185347557068e-03
1.041774754412472248e-03,4.257244523614645004e-03,4.624849185347557068e-03
1.041774754412472248e-03,4.257244523614645004e-03,4.624849185347557068e-03
1.041774754412472248e-03,4.257244523614645004e-03,4.624849185347557068e-03
1.041774754412472248e-03,4.257244523614645004e-03,4.624849185347557068e-03
1.041774754412472248e-03,4.257244523614645004e-03,4.624849185347557068e-03
1.041774754412472248e-03,4.257244523614645004e-03,4.624849185347557068e-03
1.041774754412472248e-03,4.257244523614645004e-03,4.624849185347557068e-03
1.041774754412472248e-03,4.257244523614645004e-03,4.624849185347557068e-03
1.041774754412472248e-03,4.257244523614645004e-03,4.624849185347557068e-03
1.041774754412472248e-03,4.257244523614645004e-03,4.624849185347557068e-03
1.041774754412472248e-03,4.257244523614645004e-03,4.624849185347557068e-03
1.060699112713336945e-03,4.277192987501621246e-03,4.682417027652263641e-03
1.060699112713336945e-03,4.277192987501621246e-03,4.682417027652263641e-03
1.060699112713336945e-03,4.277192987501621246e-03,4.682417027652263641e-03
1.060699112713336945e-03,4.277192987501621246e-03,4.682417027652263641e-03
1.060699112713336945e-03,4.277192987501621246e-03,4.682417027652263641e-03
1.060699112713336945e-03,4.277192987501621246e-03,4.682417027652263641e-03
1.060699112713336945e-03,4.277192987501621246e-03,4.682417027652263641e-03
1.060699112713336945e-03,4.277192987501621246e-03,4.682417027652263641e-03
1.060699112713336945e-03,4.277192987501621246e-03,4.682417027652263641e-03
1.060699112713336945e-03,4.277192987501621246e-03,4.682417027652263641e-03
1.060699112713336945e-03,4.277192987501621246e-03,4.682417027652263641e-03
1.060699112713336945e-03,4.277192987501621246e-03,4.682417027652263641e-03
1.060699112713336945e-03,4.277192987501621246e-03,4.682417027652263641e-03
1.060699112713336945e-03,4.277192987501621246e-03,4.682417027652263641e-03
1.060699112713336945e-03,4.277192987501621246e-03,4.682417027652263641e-03
1.060699112713336945e-03,4.277192987501621246e-03,4.682417027652263641e-03
1.060699112713336945e-03,4.277192987501621246e-03,4.682417027652263641e-03
1.060699112713336945e-03,4.277192987501621246e-03,4.682417027652263641e-03
1.060699112713336945e-03,4.277192987501621246e-03,4.682417027652263641e-03
1.060699112713336945e-03,4.277192987501621246e-03,4.682417027652263641e-03
1.060699112713336945e-03,4.277192987501621246e-03,4.682417027652263641e-03
1.060699112713336945e-03,4.277192987501621246e-03,4.682417027652263641e-03
1.060699112713336945e-03,4.277192987501621246e-03,4.682417027652263641e-03
1.060699112713336945e-03,4.277192987501621246e-03,4.682417027652263641e-03
1.060699112713336945e-03,4.277192987501621246e-03,4.682417027652263641e-03
1.060699112713336945e-03,4.277192987501621246e-03,4.682417027652263641e-03
1.060699112713336945e-03,4.277192987501621246e-03,4.682417027652263641e-03
1.060699112713336945e-03,4.277192987501621246e-03,4.682417027652263641e-03
1.060699112713336945e-03,4.277192987501621246e-03,4.682417027652263641e-03
1.060699112713336945e-03,4.277192987501621246e-03,4.682417027652263641e-03
1.060699112713336945e-03,4.277192987501621246e-03,4.682417027652263641e-03
1.060699112713336945e-03,4.277192987501621246e-03,4.682417027652263641e-03
1.060699112713336945e-03,4.277192987501621246e-03,4.682417027652263641e-03
1.060699112713336945e-03,4.277192987501621246e-03,4.682417027652263641e-03
1.060699112713336945e-03,4.277192987501621246e-03,4.682417027652263641e-03
